,product_name,review_text,product_rating,review_date,avg_rating
342,"Mont Blanc Legend Eau de Toilette Spray, Cologne for Men, 1.7 oz",I bought this for my husband (it’s his favorite and he was out) crossing my fingers it would be the real deal - I couldn’t believe the price. It showed up and IT IS! He was happy to have a brand new bottle and I was THRILLED with what I spent! This is where we’ll get it from here on. Very pleased!,5,6/9/2024,4.5
343,"Mont Blanc Legend Eau de Toilette Spray, Cologne for Men, 1.7 oz","Smells manly. 

I thought it smells a little bit strong, and yes, it smells strong immediately after you sprayed, but after half an hour or so, the smell gets softer, classier and better. 

It’s EDT so it’s supposed to only last for like 3 or 4 hours, but the smell lasts half day on me. 

Loved it. So I ordered another one, just in case, with a thought what if they discontinue, from the same seller “Perfume Depot”. 

It arrived within 2 business days. 
Both of the items are in perfectly sealed condition with authentic seals and stuffs. 
Not a single dent or scratch on the item/box. 
Satisfied customer here. 
 
Package handling is so much better than Amazon. 
I’m an Amazon Prime Customer. 
Things are always dented or punctured or with scratches all the time. 

Only one thing. 
It’s not related to the seller. 
Walmart.com sucks. 
I only order from Pro Seller on here. 
3 days ago, I put an order. 
But the seller is not a pro seller. 
So I had to cancel the order and had to put an order again for the same items from different/reliable pro sellers. 
Walmart flagged the order and has been cancelling all of my orders from them on. 
I was on the phone with Walmart Customer Service for 2 times already. 
The issue is still not fixed yet. 
Very disappointing Walmart.",5,6/11/2024,4.5
344,"Mont Blanc Legend Eau de Toilette Spray, Cologne for Men, 1.7 oz","Great deals doesn't always mean best quality. I preferred this and it came late delivery, very late. 

Also the cologne doesn't last longer than 2 hours. It also doesn't smell like the original, perhaps how it's stored ? It has more of an alcohol afterburn.",1,12/5/2024,4.5
345,"Mont Blanc Legend Eau de Toilette Spray, Cologne for Men, 1.7 oz",This review is not about this item but another that I bought from Walmart but because it came from a third party Walmart do not seem to want to know about it. I purchased channel %235 and it arrived half full with the rest of the contents spilled in the delivery box as it was not properly packed. I tried several times to get hold of Walmart  but it seems they are not interested in product they sell through a third party even though it was purchased under Walmarts name.,1,8/27/2024,4.5
346,"Mont Blanc Legend Eau de Toilette Spray, Cologne for Men, 1.7 oz","There are too many differences. I have this cologne from Macys and just saw the price on here so I wanted to believe it would legit.

Smell seems accurate but doesn’t last long. I bought this while I still had some in the bottle from Macys so I can compare everything. 

The “metal part” at the top is lose on this one and sounds very cheap when you tap on it. 

I was thinking that they could have changed the bottle but when I put them side by side it was obvious this one is different. Not full at all you can hear the liquid moving around inside but no way to tell how full since it’s black. Very disappointed but also knew it was too good to be true.

Going to return if I don’t get answers asap.",1,6/11/2022,4.5
347,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","a 90% clone of Baccarat Rouge 540 with better staying power and a touch more masculine. the original is a tad smoother but id choose this 9/10 times. dont think, just grab it",5,12/25/2024,4.6
348,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","The perfume is so perfect, but the only problem is the shipping process takes long that's the only problem but other than that, it's fantastic and I will buy again",5,12/3/2024,4.6
349,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","I am in live with this fragrance. It is just the right mix of notes, perfectly blended. The scent lasts all day.",5,12/30/2024,4.6
350,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","Top notch smelling fragrance, a great dupe of 540 (top selling fragrance) at a 1/4 of cost. Highly recommend",5,1/15/2025,4.6
351,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray",Love it! The smell stays on a lot longer! It small lihe the ariana grande fragrance. It also got here fast.,5,12/9/2024,4.6
352,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray",WOW ! I bought over 100 samples of expensive stuff. I know what I like and I know what I don't like. This is most definitely baccarat rouge 540. a lot more BIG bottle business coming your way from me. Yes Sirrr.,5,8/19/2024,4.6
353,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","It smells good initially, it just does not stay long or I don't smell myself like other oils. However, as a perfume it does his job",4,1/7/2025,4.6
354,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","Shipped fast. 
The Scent is mostly alcohol I guess this will need time to macerate to be better. Time will tell",3,2/1/2025,4.6
355,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","no scent at all. straight alcohol smell.
it can be used for minor cuts and scratches. not a good cologne. maybe a bad batch or a fake from the seller. either way lesson learned.",1,12/29/2024,4.6
356,"Armaf Club De Nuit Untold , 3.6 oz EDP Spray","I don't dislike the scent because I have already smelled this fragrance before, but this bottle that I've received doesn't even smell like alcohol. It's just like spraying water to me.",1,1/4/2025,4.6
357,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","I seen this Drakkar cologne so many times on walmart.com and heard of it also!!! I look for reviews in utube, and i decided to buy it!! Its a very nice creamy walnut with pine  little vanilla, The bottle is HUGE AND THE ONLY Thing i do not like is the CHEAPY HOLLOW PLASTIC CAP 🤔 other than that  the bottle is Heavy glass !!!!! Good price also $$  OH AND WALMART SHIPPED AND DELIVERED 🤠🎁 Super fast!!!!!  I going to let the cologne sit for a few weeks and come back to it to smell how Strong it got!!! Awsome cologne.",5,12/30/2024,4.6
358,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","Love the smell so I bought this as a Christmas gift for my brother even if the rotten jerk who has $87,000 in the bank didn't think enough of his sister to even buy me a present.",5,1/19/2025,4.6
359,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz",The cologne was a Christmas gift and it was delivered when they said it would get here.  The price was exceptional for the size we bought.  Would order again.,5,12/30/2024,4.6
360,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","This was $40 cheaper at Walmart than on Amazon and gave me a much larger selection. I wish I knew that Walmart had upped their game against Amazon earlier in the Christmas shopping season, but they will now be on my regular shopping list!",5,12/18/2024,4.6
361,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","This is a scent that will linger on you for hours on end. I was totally unfamiliar with Drakkar Noir by Guy Laroche. When I use a men's fragrance, it's usually cedar, vetiver based. Currently, I have Le Vetiver by Carven , Vetiver Extreme by Guerlain, Vetyver by Malizia Uomo and Royall Vetiver. They are woodsy and mannish when used very sparingly. The Drakkar Noir by Guy Laroche, in my opinion, would seem more likely feminine than masculine, if there is some type of distinction of fragrances.  When I use my favorites, I usually dilute them with wet hands. I want just a trace aroma. The Drakkar Noir by Guy Laroche, for me, will require considerable dilution. I sparayed a bit on my bare hand and the scent lingered for almost three days.",4,1/31/2025,4.6
362,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz",Most everything came in my orders but some things I must have misread the sizes. I do not blame Walmart.guess I sloshed there was someway where you could put it on your website if somehow you could put it onthere that it on,3,1/11/2025,4.6
363,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","A word of caution regarding Walmart Canada's online shopping platform: they may be engaging in fraudulent activities. I recently placed an order for Drakkar Noir through their website, but received a counterfeit product instead. To make matters worse, Walmart Canada refused to provide the authentic product as advertised. This incident has led to a breach of trust and constitutes misrepresentation in advertising. When shopping online at Walmart Canada, be aware that you may not receive genuine products, and customer support may be unavailable. Breach of trust and misrepresentation in advertising DRAKKAR NOIR MEN by GUY LAROCHE - EDT SPRAY 100mL. Pic attach which i receive from Walmart",1,1/25/2025,4.6
364,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","This is NOT Drakkar Noir!!  The scent is completely off.  I've worn Drakkar since back in the day, but trust me when I say this is not it.  Sadly, this must be some sort of impostor or fake cologne.  It's going back, and I'm not buying anything else from this seller going forward.",1,1/25/2025,4.6
365,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz",If I was able to put no stars I would as this product is not authentic and it has Arabic writing in the back so it is fake and I'm surprised that Pro seller on Walmart would be allowed to continue doing such business,1,12/28/2024,4.6
366,"Drakkar Noir by Guy Laroche Eau de Toilette Spray Fragrance for Men, 6.7 oz","After being notified that my product had been delivered to my front door, I NEVER received my product!!  I contacted  WalMart customer service and they said they were going to check with the third-party seller and I've heard nothing back.",1,12/18/2024,4.6
367,"Afnan 9PM & 9AM Collection Eau de Parfum Perfume for Men, 100 mL Spray",fresh powdered  and floral scent good for day and night,5,1/27/2025,5.0
368,"Afnan 9PM & 9AM Collection Eau de Parfum Perfume for Men, 100 mL Spray",Gift for my son. He loved it!,5,1/6/2025,5.0
369,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","I love the fragrance.  I liked the smell of Chanel No. 5 when I was in my teens, but I never had the money to buy any.  So, I finally bought a bottle the other day.  I'm so glad I did.  I keep putting it on.  I have some on my arms now.  And, I keep thinking ""Heavenly.""",5,1/16/2025,4.0
370,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","We've been married for 54 years.  This is my wife's all-time favorite fragrance.  Walmart's broad reach in the marketplace made this gift affordable, and therefore possible, this Christmas.",5,12/25/2024,4.0
371,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","The merchandise was received as advertised.  There was a mixup with the shipping. but the vendor was quick to rectify the situation.  Thank you Shah Rahman for being a standup person.

Wayne Howard",4,1/1/2025,4.0
372,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml",It took a long time to get it delivered to me.  I began to think I would have to re-order at another store to get it for Christmas despite ordering the product early in December.,2,12/24/2024,4.0
373,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml",bought 2 bottles of perfume and got shipped 1. contacted seller and was told they put my second bottle in the mail same day I contacted them. waited about a week then contacted them again. I was given a tracking number. tracking number showed it was put in mail on 26th not 19th. That was their first lie and has been nothing but lies every time I emailed them. Called walmart and they put me on hold and called them. When she came back to me she said they did not have a second bottle to send and was not going to send it and not giving refund. Walmart refund my money. Do not ever order from these people. Scammers  Theives.,1,1/11/2025,4.0
374,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","Arrived on a wet mailer, the Chanel bix was soaked throughout %26 90% of the perfume was gone.
I was contacted on 24  hours as promised after I reached out  via email, I  foreworded pics, within an hour or so I  was assured of a refund. 
That is great customer service.  Hopefully my refund arrives soon.",1,1/24/2025,4.0
375,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","FAKE. Packaging inauthentic! The neck around the bottle is not glass and also appears cracked/inconsistent, which does not uphold the Chanel brand reputation. Inauthentic and non holographic stickers, numberous indicators showing inauthentic perfume.",1,12/28/2024,4.0
376,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","Definitely not the real thing. I could not stop sneezing, till I washed the skin I had sprayed it on. I then put lotion on that area %26 still had a hint of the “fragrance”, 15 hrs later. I have used the Chanel No. 5 for 50 yrs, %231 because I like it %26 %232, because I'm not allergic to it.  It was worth trying but not a good option. Guess it's back to Dillard's, etc. %26 paying the $172.",1,12/7/2024,4.0
377,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml","I ordered one bottle, was sent and charged for 2 bottles, each delivered separately.
I auditioned the first bottle.  It smells NOTHING like any I have worn for over 45 years! This is not the real fragrance.  I think what I received is artificial copy!
I am requesting I return both bottles, and be refunded my total purchase price for both bottles?",1,12/22/2024,4.0
378,"Chanel No. 5  Eau de Parfum Spray, Perfume for Women, 3.4 oz / 100 ml",This item is fake and counterfeit. There is no etching on the bottle. Did all the reviews on how to spot a counterfeit product the label is not even straight on the bottle. This is a fake product. Do not purchase if it sounds too good to be true it is,1,12/28/2024,4.0
379,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"I'm really happy is a genuine version, I was afraid bc I purchased a Chance version with another provider using the Walmart app but I received a fake version. 

I recommend  the provider ClothesOp Shop: quality, package, prize. I fan to Coco perfume an Chanel brand. Excellent promotion!",5,1/25/2025,3.8
380,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"I've never ordered CoCo Chanel perfume from Walmart before, this is a first for me. It was awesome! Hands down, you won't be disappointed with your purchase.",5,1/9/2025,3.8
381,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,Way too strong. Bought without smelling it first because I read so many reviews about it being the most beautiful fragrance ever. It's potent and doesn't smell light or clean. I'm sure next time I'll rely on my own preference as this was foolish of me to buy without testing first.,2,12/9/2024,3.8
382,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"The perfume on the left is the one that I send to get and it's not real. 

The perfume on the right is the one that my mother bought in Macy's. 

It looks like there are not the same Product and the sell its not the same 🤬 I'm going to return it because for the amount money it looks like is fake.

It's a shame that I went through the Embaresment not good 🤬",1,9/25/2024,3.8
383,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,This stuff isn't very flattering... at all. I bought it due to the hype on TikTok.. rated one of the best women's perfumes. The scent doesn't last but no...  it's not flattering in any shape or form. It gets one star due to the best and lowest price from Walmart! But the perfume itself? No.,1,1/30/2025,3.8
384,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,There's a reason this price is too good to be true. This was either a fake version of this perfume or an extremely old bottle. The color was wrong and it smelled liked a men's cologne. I've worn this perfume for years and have another bottle so I know what it should look and smell like.,1,1/30/2025,3.8
385,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"this my perfume, but great price if u want look at the bottle. No smell at all! so I wasted my money, should have paid full price at Macy's or Dillard's. At least I would have a fragrance to smell. Your company got ripped off buying this stuff.  Looked authentic but I guess not!!  very unhappy 😔",1,1/29/2025,3.8
386,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"Chanel would never!  This is a bad dupe - label is crooked front of bottle, misaligned on cap, cap is tough to get off, color seems too orange, scent doesn't last, and scent is very patchouli heavy",1,2/1/2025,3.8
387,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,Do not buy it is a fake I have been buying this perfume for years it is a total fake smells nothing like coco mademoiselle I'm so disappointed with this I wasted a 100.00 for a bottle of what smells like old rancid perfume that does not come close to what coco mademoiselle smells like,1,11/10/2024,3.8
388,Chanel Coco Mademoiselle Eau De Parfum Spray 100ml/3.4oz,"DO NOT ORDER THIS PRODUCT!!  It is fake 100%   Has no smell.  I've been wearing the real for years, and saw a chance to save a little money.  Joke was on me, however, Wal-Mart did issue a refund.  Really wish Wal-mart would NOT deal with this 3rd party vendor.",1,3/4/2024,3.8
389,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz",After reading many reviews I ended up purchasing this scent as a Christmas present for my brother and he absolutely loves it! It is the perfect scent for anyone that doesn't like an overbearing musky man-smell. The fruity twist really comes through to soften up the woodsy notes.,5,1/5/2025,4.6
390,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz",My grandson had reminded me that I bought this sent a couple years ago. I forgot he saved the bottle. So 2024 Christmas he received it and he was so happy and I added another scent also and he just kept smelling the cap. I will be buying more next year for the men in my life.,5,12/26/2024,4.6
391,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","It pays to smell good , along side of great ! Hygiene, and of course , a good smelling perfume definitely adds to just that,this scent simply speaks of its title…Thanks again dossier :)",5,1/3/2025,4.6
392,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","Absolutely love the smell, It has a fresh but almost fruity scent. I will say it does not smell like pineapple at all hardly but it still smells amazing. Definitely recommend.",5,12/24/2024,4.6
393,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","This is the best economical version out there. It's perfect for lounging and daily wear. I use the EDP for special events of course, but this fills in nicely on the daily when you still wanna smell fresh and clean but don't wanna burn the more pricier bottle. Actually purchasing two more as I leave this review. Get it, you won't regret it.",5,6/9/2024,4.6
394,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","Normally citrus is the only fruity note I like, but this is the right note of sweet. A true summer hit! Wear to the beach, or a night out. It feels chameleonic in its ability to be worn in different contexts, while never feeling out of place. Highly recommend.",5,6/14/2024,4.6
395,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz",This fragrance claims to be inspired by YSL's Y. I personally have not tried YSL's version but I LOVE Dossier's version because it is a great summer smell. It is sweet and subtle. I get compliments at work when I wear it and I do a very tough job where I sweat all day. I get asked how is it that I smell sweet although I'm working hard. The scent lasts at least 10hrs which is great. I notice that it's even better worn at night on a date night! Great job Dossier!,4,8/19/2024,4.6
396,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","First off: this smells awesome - but it is false advertising. I don't get any of the top notes, most noticeably the pineapple. It also definitely a Man fragrance and not something I would ever wear myself.",4,7/17/2024,4.6
397,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz",I have purchased about 5 different scents over the years … this ine last pretty well compare to others ….,4,1/2/2025,4.6
398,"Dossier Aromatic Pineapple Eau De Parfum, Inspired by Ysl's Y, Cologne for Men, 1.7 oz","Still discovering which notes we like to wear, so got this for my husband as it was a popular scent for men. Not sure what the original smells like, but he had to use for it to be noticable. This one was a miss for us.",3,12/25/2024,4.6
399,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz",This is my favorite smell. This one did have a different color from the original bottle that I purchased maybe a year ago and there was a slight scent difference but nothing too crazy off. The first bottle I have does smell a little Better than this new last purchase. Not sure if the difference is because of time and aging or because the formula was changed.,5,1/8/2025,4.6
400,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I had saw reviews of this perfume on TikTok, and I was unsure if I would like it. I have to say this perfume smells amazing. It is light with a hint of vanilla with a long lasting scent. It's very versatile and can be worn every day or for those special occasions. Many reviews say it smells like YSL black opium, which I have never actually smelled, but I have seen the price tag of, and I have to say for this price you cannot beat it. A little bit goes a long way and when I wear it, I get multiple compliments.",5,12/29/2024,4.6
401,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","This is by far my favorite perfume. I have tried designer brands, dupes, and off brands and this one is AMAZING. It smells luxurious and you can smell each note separately but combined is magic. I get asked frequently what I'm wearing and people are surprised when I tell them how much it costs. It smells expensive and the lasts for several hours. This is the only perfume I will buy!",5,12/19/2024,4.6
402,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I wasn't too fond of this scent at first... It smelled too mature for me and I thought it was going to be sweet, but it's not exactly gourmand sweet. After letting this sit for months, I used it again and loved it!!! The dry down is so warm and cozy and the pink pepper kind of fades away, which is what I think I disliked most about it. 

It's a beautiful scent that lasts several hours. Let it sit on the shelf for a while to mature.",5,8/16/2024,4.6
403,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","This perfume was a blind purchase for me and it's to die for. It smells very musky, cedar wood, and clean at first but when it dried down you can still smell the cedar wood but it's not as strong compared to the vanilla and coffee scent. It's a very warm fragrance that smells clean and simple. It's definitely worth it.",5,8/30/2024,4.6
404,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I have worn the original YSL Black Opium and have been wearing dossier's version for years but it doesn't last as long as it used to when I purchased it in previous years. I now need to apply it twice or more for it to last all day on my skin, which I don't remember needing to do in previous years",4,11/27/2024,4.6
405,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz",Love the perfume but it isn't a warm/vanilla scent that I was expecting due to the name of the perfume being ambery vanilla. It's very floral and smells exactly like their other perfume called fruity brown sugar. If you're looking for a warm scent don't buy this perfume. Still giving it 4 stars though because it does smell nice and lasts long it's just not what I expected or wanted.,4,11/29/2024,4.6
406,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","It's a nice scent, but quite overrated. I find it more feminine and floral than black opium which is problematic for me as floral scents do not complement my natural scent. 
The price is good, however the scent does not last the whole day. 
Overall, it's not a bad purchase, but it just doesn't work for me.",4,2/7/2025,4.6
407,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I have bought this scent prior, and I love it! But for some reason the batch I received does not smell the same. I am not sure if it changed recipes or if it's just a bad batch. It also is not staying on as long. I used to be able to use it in the morning and still smell it on myself after my work day. A little disappointed and might not purchase again just because it's too expensive with shipping and fees to not have consistency within the fragrances.",2,1/6/2025,4.6
408,"Dossier Ambery Vanilla Eau de Parfum, Inspired by YSL's Black Opium, Perfume for Women, 1.7 oz","I'm sorry but no. I dislike how expensive the department store Designer fragrances are, but these knock-offs are not comparable. They remind me of dollar store fragrances from the 90s. Too much alcohol, and when the alcohol finally wears off the strength of the fragrances is comparable to after a 8 hr work day, and you can only smell it if you are hugging . So to be frank, I respect the quality of products when they stay in their lane and don't try and make themselves out to be comparable to a higher quality item, otherwise they are setting themselves up for failure.",1,12/6/2024,4.6
409,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"I bought these for my friend. Little did I know that Paris Hilton was her favorite perfume designer. she says they are very soft and feminine smelling perfumes, and she and her husband really admire the beautiful bottles they come in. she said how did you know this is so me?. I told her Paris Hilton loves light pink, as well as my friend does. My friend has a totally pink light pink bedroom and it is beautiful. she loved this gift!",5,12/22/2024,4.7
410,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"I ordered this as a Christmas gift for my tween whom has no idea who Paris Hilton, is but she definitely knows that Gold Rush smells amazing since it's been in my own collection for awhile and so now she can add the minis to her own collection.",5,1/7/2025,4.7
411,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"I bought this Paris Hilton 4 PC coffret set for my daughter for Christmas. It's very easy for both of us to get overwhelmed by perfumes and candles alike so bought with no knowledge of the smell. 
We both agree it was a FANTASTIC buy. I'm so glad I took the chance at buying the gift set smaller sizes as trials for her. I would buy each in larger sizes hands down!",4,1/14/2025,4.7
412,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"The bottles were much smaller, not all the way full and very cheaply made bottles and sprayer! They do not last long at all but they do smell great just not a whole lot of it in any of the bottles had I known I would have just gotten one big bottle of the perfume I usually get of Parish Hilton",4,7/23/2024,4.7
413,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"My daughter and I both absolutely LOVE the Gold Rush, the dress looking bottle. As the pink stripe perfume %26 the Can-Can are older scents it's hits my nostalgic senses. I love it! I just wish they would change out the Heiress perfume for another scent because neither I nor my daughter can stand the smell. I guess 3 out 4 is good enough. It's good enough to sample new scents.",4,5/24/2024,4.7
414,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"2 of the scents werequite nice (gold rush is %231) but a few had a bit of an aalmost sunscreen smell?? like sweet, but a little chemical-ly, and even the scent settling for a few minutes doesn't make a huge difference. I'd say it's still worth it for the two that are good if you get it on sale!",3,12/9/2024,4.7
415,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"All of them smell so wonder I have no complaints there. The ONE think I'm not to happy about is ( it might just me), the scent doesn't seem to last long.",3,6/10/2024,4.7
416,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"Would have been a fabulous gift ordered on Black Friday, except I was sent a blow up Christmas lawn decoration.  Now the perfume is back to full price! Thanks a lot.",1,12/17/2024,4.7
417,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,"Sure, the perfumes smell great - when you get to use them. Bought this for myself to try all four. However the pumps on two of them quit working after just one use. Upon going to the company website, I filled out a form to submit my complaint. But the form will not be submitted because no matter what I do, when I try to submit the form, it just kicks it back and says it could not be submitted because an error has occurred. So then I tried the customer service phone number, only to find that no one will answer my call. I've already thrown the box to the set away, so I'm doubting Walmart will take a return on the gift set. Very poor quality and extremely poor customer service.",1,4/26/2024,4.7
418,Paris Hilton 4 PC Coffret Set For Women By Paris Hilton,i was hoping id like at least 2 fragrances but only one was ok. the Gold rush. its not that i don't like Paris. i just dont like the cheap pufurne snells. they are yuk but the gild rush is worth wearing occasionally.,1,6/10/2024,4.7
419,Tova Signature Summer Eau De Parfum 3.4 oz Spray,,5,11/20/2024,5.0
420,Tova Signature Summer Eau De Parfum 3.4 oz Spray,,5,9/14/2024,5.0
421,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","[This review was collected as part of a promotion.] The smell is long lasting and pleasant, i definitely need more",5,12/3/2024,4.5
422,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","If you purchase this one in particular, not from an authorized retailer, just know that it is 100% a fake. Bought this as a restock and saw that it's not the original. Smells good and amazing and very similar, but doesn't last as long (literally multiple washes for the original as parfums tend to do). 
For how expensive the original is, this is a very great price and smell. However, the original has a different smell too and now I'll have to go to Dillards for the real one lol
I have photo proof of the real vs fake one for anyone that does want to smell the real one. Both the real and fake smell super good though and make sure to have some money for the original because it's $120  and this one is whatever price it wants to be less than $60",4,12/23/2024,4.5
423,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray",The packaging was beat up. When I opened the cologne up you can see finger prints all over the bottle and the bottle was dented at the bottom. This was supposed to be a Christmas gift.,2,12/16/2024,4.5
424,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray",Two starts bottle came broken and wouldnt spray but return proccess was easy and got full money back.,2,1/18/2025,4.5
425,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","received wrong item
i ordered 1 million royal received original 1 million. when refund was requested they could not refund since its not cost effective. so they discontinued 20$, and i am stuck with a fragrance i did not want",1,12/25/2024,4.5
426,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","THIS IS A REPLICA FRAGRANCE. It smells nothing like the real fragrance is supposed to, and on top of that, the box was mangled. such a waste of money and now time to get a refund",1,12/27/2024,4.5
427,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray",Walmart sent package to wrong address. I requested items to be sent to an alternate address but it was ignored.,1,1/2/2025,4.5
428,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","The bottle came discolored, it usually has a metal fascia and this was plastic. The smell was not the same better yet it wasn't even the right smell! Was not satisfied with my purchase from this vendor Walmart used",1,10/9/2024,4.5
429,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray",I didn't get what I ordered,1,1/24/2025,4.5
430,"Paco Rabanne 1 Million Royal , 1.7 oz Parfum Spray","this item was fake, the scent was completely wrong and the bottle was a cheap knockoff. Do not buy",1,1/13/2025,4.5
431,Happy Heart By Clinique Perfume Spray 1.7 Oz (W),I have loved this perfume it's my favorite and when I saw it for this price 😍 usually can't buy it because it's so expensive and feel quily spending so much on it thank you Walmart I should have bought four 👍 this stays on all day is a fresh floral used to just wear Happy then smelled Happy heart forever my favorite the longer you wear it the better it smells !!!,5,6/8/2024,4.6
432,Happy Heart By Clinique Perfume Spray 1.7 Oz (W),"This perfume arrived smelling great and the package was completely damage free.  Im so happy. I feel like ordering perfume online is always a gamble.  I usually get something that is old, expired, and doesn't smell nice at all.  But this company delivered a quality product.",5,1/6/2025,4.6
433,Happy Heart By Clinique Perfume Spray 1.7 Oz (W),"This makes a nice gift for anytime of year. Especially for Christmas or a birthday, and it would make the person you're giving this to very happy. Especially if it's your wife, girlfriend or sister? In-law who loves this type of perfume? I highly recommend it at this reasonable price.",5,1/1/2025,4.6
